,Algorithm,Num_Terminals,Wirelength,Num Steiner Points,CPU Time
4591,flute,95.0,71908.0,93.0,0.002846
4592,flute,14.0,27998.0,12.0,6e-05
4593,flute,106.0,74469.0,104.0,0.004172
4594,flute,112.0,76888.0,110.0,0.007834
4595,flute,14.0,29229.0,12.0,0.000127
4596,flute,114.0,76450.0,112.0,0.009903
4597,flute,73.0,62450.0,71.0,0.003392
4598,flute,107.0,78229.0,105.0,0.00521
4599,flute,46.0,53019.0,44.0,0.000992
4600,flute,7.0,24955.0,5.0,1e-06
4601,flute,92.0,72741.0,90.0,0.003329
4602,flute,100.0,71660.0,98.0,0.005976
4603,flute,47.0,53473.0,45.0,0.001412
4604,flute,17.0,30325.0,15.0,0.00015
4605,flute,100.0,73328.0,98.0,0.00477
4606,flute,86.0,71031.0,84.0,0.002956
4607,flute,46.0,51265.0,44.0,0.001469
4608,flute,49.0,49738.0,47.0,0.00096
4609,flute,29.0,41947.0,27.0,0.000693
4610,flute,37.0,52559.0,35.0,0.000575
4611,flute,108.0,77765.0,106.0,0.007379
4612,flute,63.0,59276.0,61.0,0.001899
4613,flute,96.0,75430.0,94.0,0.004943
4614,flute,10.0,19455.0,8.0,8e-06
4615,flute,36.0,47064.0,34.0,0.000822
4616,flute,107.0,75565.0,105.0,0.007782
4617,flute,115.0,78748.0,113.0,0.005643
4618,flute,106.0,72304.0,104.0,0.004855
4619,flute,7.0,16372.0,5.0,2e-06
4620,flute,91.0,68146.0,89.0,0.003511
4621,flute,59.0,59038.0,57.0,0.001056
4622,flute,103.0,76626.0,101.0,0.006584
4623,flute,108.0,77783.0,106.0,0.009908
4624,flute,89.0,73977.0,87.0,0.002942
4625,flute,96.0,71120.0,94.0,0.003293
4626,flute,55.0,52229.0,53.0,0.001603
4627,flute,14.0,22735.0,12.0,3.1e-05
4628,flute,53.0,53967.0,51.0,0.00204
4629,flute,109.0,79637.0,107.0,0.006993
4630,flute,68.0,60837.0,66.0,0.002346
4631,flute,47.0,50607.0,45.0,0.000759
4632,flute,39.0,46354.0,37.0,0.000954
4633,flute,41.0,47264.0,39.0,0.000854
4634,flute,73.0,60122.0,71.0,0.003544
4635,flute,98.0,68444.0,96.0,0.006029
4636,flute,81.0,67849.0,79.0,0.005297
4637,flute,83.0,68560.0,81.0,0.003661
4638,flute,115.0,79368.0,113.0,0.004042
4639,flute,40.0,46290.0,38.0,0.001659
4640,flute,13.0,26474.0,11.0,2.8e-05
4641,flute,55.0,55935.0,53.0,0.00177
4642,flute,103.0,70326.0,101.0,0.004225
4643,flute,75.0,66068.0,73.0,0.002928
4644,flute,104.0,75373.0,102.0,0.00549
4645,flute,26.0,41149.0,24.0,0.0006
4646,flute,103.0,77316.0,101.0,0.003385
4647,flute,60.0,59140.0,58.0,0.004686
4648,flute,104.0,71715.0,102.0,0.006148
4649,flute,65.0,59327.0,63.0,0.001472
4650,flute,56.0,58717.0,54.0,0.001399
4651,flute,79.0,66831.0,77.0,0.003408
4652,flute,76.0,67225.0,74.0,0.002442
4653,flute,26.0,38640.0,24.0,0.000634
4654,flute,23.0,37920.0,21.0,0.000421
4655,flute,97.0,71565.0,95.0,0.005505
4656,flute,117.0,76822.0,115.0,0.006352
4657,flute,11.0,20416.0,9.0,2e-06
4658,flute,56.0,53339.0,54.0,0.00119
4659,flute,35.0,40548.0,33.0,0.000824
4660,flute,87.0,69742.0,85.0,0.005696
4661,flute,46.0,52745.0,44.0,0.000853
4662,flute,29.0,42933.0,27.0,0.000508
4663,flute,44.0,49386.0,42.0,0.001191
4664,flute,86.0,68120.0,84.0,0.006142
4665,flute,29.0,45844.0,27.0,0.000499
4666,flute,97.0,70619.0,95.0,0.004831
4667,flute,25.0,36807.0,23.0,0.000539
4668,flute,7.0,17674.0,5.0,1e-06
4669,flute,54.0,56254.0,52.0,0.00098
4670,flute,46.0,52676.0,44.0,0.001013
4671,flute,28.0,37212.0,26.0,0.00031
4672,flute,33.0,46822.0,31.0,0.000896
4673,flute,95.0,73211.0,93.0,0.003315
4674,flute,55.0,58682.0,53.0,0.001181
4675,flute,54.0,57457.0,52.0,0.001094
4676,flute,62.0,56923.0,60.0,0.00152
4677,flute,39.0,52687.0,37.0,0.000791
4678,flute,30.0,43799.0,28.0,0.000625
4679,flute,53.0,56557.0,51.0,0.001469
4680,flute,118.0,80893.0,116.0,0.008657
4681,flute,35.0,39184.0,33.0,0.000856
4682,flute,37.0,45246.0,35.0,0.00135
4683,flute,64.0,58898.0,62.0,0.001715
4684,flute,60.0,57156.0,58.0,0.003151
4685,flute,67.0,61695.0,65.0,0.003292
4686,flute,16.0,35648.0,14.0,9.7e-05
4687,flute,41.0,49801.0,39.0,0.000641
4688,flute,32.0,43702.0,30.0,0.000955
4689,flute,120.0,82381.0,118.0,0.006201
4690,flute,9.0,17008.0,7.0,2e-06
4691,flute,116.0,76379.0,114.0,0.006178
4692,flute,43.0,45944.0,41.0,0.001383
4693,flute,71.0,63781.0,69.0,0.002057
4694,flute,95.0,72995.0,93.0,0.006443
4695,flute,73.0,68849.0,71.0,0.001711
4696,flute,104.0,75860.0,102.0,0.004702
4697,flute,62.0,59573.0,60.0,0.001469
4698,flute,51.0,55792.0,49.0,0.002075
4699,flute,17.0,29288.0,15.0,0.000161
4700,flute,15.0,29956.0,13.0,6.4e-05
4701,flute,34.0,43863.0,32.0,0.000577
4702,flute,63.0,56322.0,61.0,0.001697
4703,flute,107.0,80513.0,105.0,0.005406
4704,flute,72.0,64180.0,70.0,0.004343
4705,flute,94.0,72681.0,92.0,0.002857
4706,flute,32.0,38608.0,30.0,0.000805
4707,flute,81.0,66236.0,79.0,0.002572
4708,flute,23.0,36762.0,21.0,0.000541
4709,flute,105.0,76748.0,103.0,0.006261
4710,flute,69.0,59502.0,67.0,0.001535
4711,flute,115.0,80381.0,113.0,0.005148
4712,flute,55.0,56330.0,53.0,0.002486
4713,flute,37.0,46783.0,35.0,0.000844
4714,flute,11.0,20152.0,9.0,1.8e-05
4715,flute,11.0,20426.0,9.0,9e-06
4716,flute,18.0,35207.0,16.0,0.000299
4717,flute,58.0,53039.0,56.0,0.002162
4718,flute,33.0,44625.0,31.0,0.000493
4719,flute,94.0,68310.0,92.0,0.006083
4720,flute,81.0,65714.0,79.0,0.00343
4721,flute,67.0,61432.0,65.0,0.001218
4722,flute,71.0,65233.0,69.0,0.00278
4723,flute,50.0,48776.0,48.0,0.000931
4724,flute,13.0,26823.0,11.0,3.4e-05
4725,flute,65.0,61614.0,63.0,0.002427
4726,flute,94.0,69984.0,92.0,0.005755
4727,flute,60.0,55348.0,58.0,0.00132
4728,flute,49.0,52041.0,47.0,0.00167
4729,flute,114.0,79176.0,112.0,0.005419
4730,flute,30.0,40965.0,28.0,0.000405
4731,flute,60.0,53769.0,58.0,0.002572
4732,flute,12.0,20116.0,10.0,2.1e-05
4733,flute,79.0,69092.0,77.0,0.005069
4734,flute,80.0,67728.0,78.0,0.003323
4735,flute,23.0,35559.0,21.0,0.000578
4736,flute,32.0,44933.0,30.0,0.000525
4737,flute,25.0,38333.0,23.0,0.000524
4738,flute,67.0,58342.0,65.0,0.001913
4739,flute,108.0,75056.0,106.0,0.003413
4740,flute,30.0,44951.0,28.0,0.00047
4741,flute,52.0,53297.0,50.0,0.001176
4742,flute,73.0,62740.0,71.0,0.002429
4743,flute,96.0,77015.0,94.0,0.003081
4744,flute,24.0,37264.0,22.0,0.00062
4745,flute,110.0,74500.0,108.0,0.007409
4746,flute,120.0,78691.0,118.0,0.003878
4747,flute,86.0,71750.0,84.0,0.006229
4748,flute,82.0,65368.0,80.0,0.00519
4749,flute,101.0,73146.0,99.0,0.003716
4750,flute,64.0,61421.0,62.0,0.002453
4751,flute,75.0,66642.0,73.0,0.00408
4752,flute,23.0,32880.0,21.0,0.000577
4753,flute,54.0,55690.0,52.0,0.001308
4754,flute,100.0,76005.0,98.0,0.005885
4755,flute,13.0,25226.0,11.0,3.6e-05
4756,flute,79.0,68565.0,77.0,0.002917
4757,flute,120.0,83015.0,118.0,0.007002
4758,flute,106.0,77232.0,104.0,0.008008
4759,flute,111.0,74884.0,109.0,0.004894
4760,flute,38.0,49939.0,36.0,0.000895
4761,flute,77.0,67559.0,75.0,0.002206
4762,flute,71.0,65646.0,69.0,0.003198
4763,flute,120.0,81140.0,118.0,0.006801
4764,flute,20.0,29909.0,18.0,0.000266
4765,flute,34.0,43530.0,32.0,0.000731
4766,flute,76.0,68178.0,74.0,0.002349
4767,flute,16.0,27518.0,14.0,8.9e-05
4768,flute,68.0,60929.0,66.0,0.001426
4769,flute,20.0,35330.0,18.0,0.000284
4770,flute,108.0,78846.0,106.0,0.00305
4771,flute,62.0,56932.0,60.0,0.001199
4772,flute,96.0,75345.0,94.0,0.003053
4773,flute,65.0,61335.0,63.0,0.002694
4774,flute,45.0,50209.0,43.0,0.000752
4775,flute,51.0,49837.0,49.0,0.001633
4776,flute,66.0,58831.0,64.0,0.002427
4777,flute,105.0,76018.0,103.0,0.006115
4778,flute,112.0,79470.0,110.0,0.004461
4779,flute,17.0,34577.0,15.0,0.00016
4780,flute,109.0,80280.0,107.0,0.003732
4781,flute,10.0,22425.0,8.0,8e-06
4782,flute,103.0,76207.0,101.0,0.002571
4783,flute,60.0,49818.0,58.0,0.00261
4784,flute,31.0,43238.0,29.0,0.000432
4785,flute,36.0,47507.0,34.0,0.000405
4786,flute,15.0,23079.0,13.0,2e-06
4787,flute,113.0,74977.0,111.0,0.004479
4788,flute,29.0,43839.0,27.0,0.000471
4789,flute,77.0,66206.0,75.0,0.004597
4790,flute,21.0,31516.0,19.0,0.000335
4791,flute,28.0,39359.0,26.0,0.000348
4792,flute,22.0,35250.0,20.0,0.000312
4793,flute,51.0,52312.0,49.0,0.002038
4794,flute,85.0,66942.0,83.0,0.003729
4795,flute,112.0,79699.0,110.0,0.008456
4796,flute,43.0,50621.0,41.0,0.001072
4797,flute,93.0,72941.0,91.0,0.004449
4798,flute,52.0,53784.0,50.0,0.002157
4799,flute,52.0,55772.0,50.0,0.000853
4800,flute,110.0,78028.0,108.0,0.003938
4801,flute,111.0,77826.0,109.0,0.004155
4802,flute,116.0,80556.0,114.0,0.00761
4803,flute,64.0,56720.0,62.0,0.001275
4804,flute,12.0,26112.0,10.0,1.6e-05
4805,flute,49.0,52716.0,47.0,0.001019
4806,flute,102.0,73482.0,100.0,0.004973
4807,flute,73.0,68164.0,71.0,0.004188
4808,flute,105.0,74461.0,103.0,0.006808
4809,flute,118.0,86399.0,116.0,0.005765
4810,flute,101.0,75720.0,99.0,0.003172
4811,flute,66.0,59614.0,64.0,0.002497
4812,flute,53.0,56439.0,51.0,0.001473
4813,flute,88.0,69470.0,86.0,0.003454
4814,flute,117.0,80188.0,115.0,0.005503
4815,flute,51.0,51699.0,49.0,0.001313
4816,flute,108.0,77058.0,106.0,0.006712
4817,flute,107.0,79383.0,105.0,0.008576
4818,flute,52.0,50909.0,50.0,0.001318
4819,flute,52.0,56027.0,50.0,0.000927
4820,flute,10.0,25186.0,8.0,9e-06
4821,flute,68.0,59124.0,66.0,0.001281
4822,flute,71.0,62449.0,69.0,0.003409
4823,flute,59.0,57860.0,57.0,0.001603
4824,flute,52.0,52705.0,50.0,0.001369
4825,flute,110.0,80889.0,108.0,0.006097
4826,flute,27.0,42445.0,25.0,0.000542
4827,flute,81.0,68170.0,79.0,0.002482
4828,flute,14.0,29254.0,12.0,4.6e-05
4829,flute,49.0,54031.0,47.0,0.001218
4830,flute,67.0,60110.0,65.0,0.002108
4831,flute,16.0,35012.0,14.0,9.5e-05
4832,flute,86.0,72687.0,84.0,0.003552
4833,flute,64.0,61843.0,62.0,0.001544
4834,flute,85.0,69449.0,83.0,0.00288
4835,flute,99.0,73750.0,97.0,0.004818
4836,flute,99.0,72063.0,97.0,0.006444
4837,flute,108.0,79934.0,106.0,0.007966
4838,flute,25.0,36076.0,23.0,0.000485
4839,flute,52.0,55742.0,50.0,0.001153
4840,flute,82.0,68448.0,80.0,0.002845
4841,flute,11.0,25955.0,9.0,9e-06
4842,flute,43.0,49374.0,41.0,0.000624
4843,flute,119.0,82285.0,117.0,0.006512
4844,flute,102.0,73236.0,100.0,0.005867
4845,flute,82.0,64014.0,80.0,0.002179
4846,flute,98.0,74081.0,96.0,0.005451
4847,flute,16.0,28728.0,14.0,5.8e-05
4848,flute,89.0,72470.0,87.0,0.005902
4849,flute,36.0,43811.0,34.0,0.000909
4850,flute,115.0,80652.0,113.0,0.005181
4851,flute,96.0,75188.0,94.0,0.003609
4852,flute,65.0,60613.0,63.0,0.00357
4853,flute,80.0,68400.0,78.0,0.002646
4854,flute,100.0,74362.0,98.0,0.005637
4855,flute,91.0,71326.0,89.0,0.002648
4856,flute,79.0,66856.0,77.0,0.002715
4857,flute,14.0,30789.0,12.0,3.9e-05
4858,flute,17.0,33538.0,15.0,0.000169
4859,flute,31.0,40182.0,29.0,0.000451
4860,flute,25.0,39145.0,23.0,0.000525
4861,flute,12.0,23673.0,10.0,2.2e-05
4862,flute,15.0,27379.0,13.0,5.2e-05
4863,flute,87.0,68531.0,85.0,0.002414
4864,flute,76.0,64392.0,74.0,0.003777
4865,flute,29.0,42840.0,27.0,0.000392
4866,flute,24.0,36404.0,22.0,0.000456
4867,flute,93.0,70713.0,91.0,0.004585
4868,flute,33.0,42777.0,31.0,0.000375
4869,flute,18.0,29404.0,16.0,0.000132
4870,flute,32.0,38316.0,30.0,0.000408
4871,flute,47.0,54586.0,45.0,0.001369
4872,flute,102.0,71139.0,100.0,0.003859
4873,flute,65.0,65377.0,63.0,0.002489
4874,flute,38.0,45875.0,36.0,0.001511
4875,flute,76.0,64931.0,74.0,0.002498
4876,flute,16.0,29496.0,14.0,8.1e-05
4877,flute,84.0,66849.0,82.0,0.004401
4878,flute,55.0,55732.0,53.0,0.001917
4879,flute,103.0,80574.0,101.0,0.007296
4880,flute,18.0,29433.0,16.0,0.000246
4881,flute,116.0,79843.0,114.0,0.00457
4882,flute,97.0,74847.0,95.0,0.005163
4883,flute,118.0,84703.0,116.0,0.004675
4884,flute,14.0,34162.0,12.0,4.8e-05
4885,flute,118.0,78067.0,116.0,0.003919
4886,flute,101.0,75506.0,99.0,0.004777
4887,flute,84.0,68778.0,82.0,0.004555
4888,flute,53.0,53073.0,51.0,0.002041
4889,flute,41.0,49416.0,39.0,0.000687
4890,flute,70.0,63405.0,68.0,0.001984
4891,flute,117.0,76033.0,115.0,0.006136
4892,flute,43.0,49873.0,41.0,0.001101
4893,flute,107.0,77260.0,105.0,0.007965
4894,flute,7.0,14330.0,5.0,2e-06
4895,flute,111.0,74366.0,109.0,0.004746
4896,flute,62.0,59742.0,60.0,0.001149
4897,flute,111.0,81687.0,109.0,0.004222
4898,flute,94.0,68704.0,92.0,0.006225
4899,flute,61.0,56273.0,59.0,0.001884
4900,flute,18.0,32500.0,16.0,0.000279
4901,flute,25.0,42202.0,23.0,0.000551
4902,flute,33.0,41240.0,31.0,0.00086
4903,flute,22.0,33640.0,20.0,0.000268
4904,flute,115.0,81431.0,113.0,0.003984
4905,flute,113.0,79799.0,111.0,0.007673
4906,flute,8.0,20574.0,6.0,2e-06
4907,flute,25.0,35524.0,23.0,0.000485
4908,flute,108.0,79174.0,106.0,0.005013
4909,flute,11.0,20456.0,9.0,9e-06
4910,flute,68.0,59185.0,66.0,0.001357
4911,flute,105.0,74658.0,103.0,0.006387
4912,flute,117.0,77378.0,115.0,0.003609
4913,flute,108.0,77783.0,106.0,0.006608
4914,flute,109.0,76586.0,107.0,0.004528
4915,flute,71.0,60565.0,69.0,0.001683
4916,flute,70.0,66005.0,68.0,0.003128
4917,flute,65.0,60076.0,63.0,0.002329
4918,flute,62.0,58752.0,60.0,0.001559
4919,flute,43.0,49413.0,41.0,0.001652
4920,flute,84.0,63635.0,82.0,0.005842
4921,flute,89.0,74540.0,87.0,0.00416
4922,flute,13.0,24915.0,11.0,3.1e-05
4923,flute,37.0,46042.0,35.0,0.001972
4924,flute,39.0,50198.0,37.0,0.001493
4925,flute,98.0,70990.0,96.0,0.002627
4926,flute,114.0,79195.0,112.0,0.008189
4927,flute,53.0,54066.0,51.0,0.001959
4928,flute,10.0,28777.0,8.0,6e-06
4929,flute,75.0,67744.0,73.0,0.002292
4930,flute,110.0,75718.0,108.0,0.003895
4931,flute,92.0,68870.0,90.0,0.00401
4932,flute,12.0,24862.0,10.0,2.5e-05
4933,flute,120.0,82955.0,118.0,0.007378
4934,flute,42.0,46474.0,40.0,0.001742
4935,flute,60.0,58114.0,58.0,0.001562
4936,flute,64.0,58927.0,62.0,0.001832
4937,flute,35.0,41856.0,33.0,0.001192
4938,flute,65.0,60568.0,63.0,0.004323
4939,flute,30.0,45001.0,28.0,0.000905
4940,flute,41.0,46173.0,39.0,0.001554
4941,flute,50.0,54357.0,48.0,0.001463
4942,flute,73.0,63358.0,71.0,0.002595
4943,flute,22.0,33888.0,20.0,0.00036
4944,flute,23.0,32283.0,21.0,0.000513
4945,flute,37.0,47983.0,35.0,0.000355
4946,flute,119.0,79449.0,117.0,0.006363
4947,flute,95.0,71636.0,93.0,0.005305
4948,flute,59.0,58190.0,57.0,0.00208
4949,flute,77.0,70293.0,75.0,0.003949
4950,flute,100.0,76542.0,98.0,0.005196
4951,flute,42.0,48019.0,40.0,0.001333
4952,flute,120.0,79984.0,118.0,0.004466
4953,flute,26.0,37243.0,24.0,0.000641
4954,flute,106.0,77824.0,104.0,0.004509
4955,flute,20.0,32990.0,18.0,0.000171
4956,flute,78.0,66422.0,76.0,0.004145
4957,flute,108.0,75435.0,106.0,0.003545
4958,flute,72.0,62253.0,70.0,0.002124
4959,flute,115.0,79134.0,113.0,0.008015
4960,flute,73.0,67031.0,71.0,0.001829
4961,flute,85.0,64852.0,83.0,0.00468
4962,flute,104.0,77121.0,102.0,0.006515
4963,flute,95.0,70708.0,93.0,0.003343
4964,flute,22.0,36569.0,20.0,0.000352
4965,flute,72.0,62897.0,70.0,0.004151
4966,flute,33.0,40134.0,31.0,0.000533
4967,flute,105.0,78047.0,103.0,0.006513
4968,flute,70.0,59742.0,68.0,0.002118
4969,flute,32.0,42478.0,30.0,0.001016
4970,flute,11.0,24654.0,9.0,7e-06
4971,flute,40.0,51642.0,38.0,0.002044
4972,flute,62.0,62853.0,60.0,0.003002
4973,flute,100.0,74274.0,98.0,0.002967
4974,flute,59.0,55416.0,57.0,0.00105
4975,flute,34.0,43008.0,32.0,0.000506
4976,flute,58.0,54683.0,56.0,0.001678
4977,flute,7.0,15151.0,5.0,1e-06
4978,flute,83.0,69451.0,81.0,0.003945
4979,flute,102.0,75070.0,100.0,0.004555
4980,flute,112.0,78220.0,110.0,0.004903
4981,flute,101.0,77364.0,99.0,0.005844
4982,flute,104.0,76795.0,102.0,0.002972
4983,flute,111.0,82271.0,109.0,0.00597
4984,flute,86.0,71066.0,84.0,0.004639
4985,flute,98.0,76636.0,96.0,0.004681
4986,flute,77.0,65461.0,75.0,0.002907
4987,flute,99.0,75671.0,97.0,0.005347
4988,flute,23.0,38989.0,21.0,0.000514
4989,flute,85.0,69645.0,83.0,0.004809
4990,flute,22.0,32579.0,20.0,0.00048
4991,flute,71.0,65069.0,69.0,0.003208
4992,flute,49.0,51272.0,47.0,0.001769
4993,flute,26.0,36776.0,24.0,0.000509
4994,flute,88.0,72483.0,86.0,0.003991
4995,flute,52.0,55187.0,50.0,0.002439
4996,flute,51.0,57713.0,49.0,0.002894
4997,flute,52.0,54410.0,50.0,0.001649
4998,flute,53.0,51136.0,51.0,0.000939
4999,flute,84.0,72448.0,82.0,0.00375
5000,flute,16.0,33017.0,14.0,0.000109
5001,flute,79.0,65401.0,77.0,0.003335
5002,flute,14.0,30431.0,12.0,6.8e-05
5003,flute,42.0,50444.0,40.0,0.001335
5004,flute,75.0,66102.0,73.0,0.00247
5005,flute,54.0,59685.0,52.0,0.001522
5006,flute,61.0,59706.0,59.0,0.001878
5007,flute,110.0,76961.0,108.0,0.006308
5008,flute,73.0,63356.0,71.0,0.00175
5009,flute,63.0,61864.0,61.0,0.003567
5010,flute,16.0,27707.0,14.0,9.6e-05
5011,flute,56.0,56950.0,54.0,0.001718
5012,flute,54.0,53686.0,52.0,0.001487
5013,flute,58.0,54711.0,56.0,0.002252
5014,flute,12.0,24863.0,10.0,2.2e-05
5015,flute,35.0,45379.0,33.0,0.000901
5016,flute,84.0,68666.0,82.0,0.005515
5017,flute,106.0,75616.0,104.0,0.003344
5018,flute,53.0,54066.0,51.0,0.001041
5019,flute,80.0,65123.0,78.0,0.003076
5020,flute,62.0,60641.0,60.0,0.001532
5021,flute,76.0,63385.0,74.0,0.003418
5022,flute,57.0,55283.0,55.0,0.001863
5023,flute,23.0,38441.0,21.0,0.000384
5024,flute,60.0,56470.0,58.0,0.001425
5025,flute,46.0,53692.0,44.0,0.001064
5026,flute,101.0,74756.0,99.0,0.004318
5027,flute,63.0,61084.0,61.0,0.002113
5028,flute,72.0,61124.0,70.0,0.002546
5029,flute,111.0,80613.0,109.0,0.008852
5030,flute,49.0,53427.0,47.0,0.001206
5031,flute,7.0,15671.0,5.0,1e-06
5032,flute,35.0,44268.0,33.0,0.000545
5033,flute,118.0,83356.0,116.0,0.008113
5034,flute,40.0,51061.0,38.0,0.00068
5035,flute,87.0,71131.0,85.0,0.004049
5036,flute,20.0,32298.0,18.0,0.000194
5037,flute,82.0,67320.0,80.0,0.006825
5038,flute,56.0,55973.0,54.0,0.003388
5039,flute,83.0,62815.0,81.0,0.002821
5040,flute,101.0,76088.0,99.0,0.004744
5041,flute,101.0,69015.0,99.0,0.003149
5042,flute,13.0,28452.0,11.0,4.1e-05
5043,flute,7.0,15499.0,5.0,1e-06
5044,flute,54.0,53809.0,52.0,0.002146
5045,flute,105.0,71737.0,103.0,0.007296
5046,flute,83.0,64251.0,81.0,0.003776
5047,flute,70.0,62591.0,68.0,0.002605
5048,flute,27.0,37246.0,25.0,0.000261
5049,flute,15.0,26766.0,13.0,7.4e-05
5050,flute,32.0,46773.0,30.0,0.000399
5051,flute,46.0,51548.0,44.0,0.001364
5052,flute,31.0,43036.0,29.0,0.000582
5053,flute,45.0,47073.0,43.0,0.000871
5054,flute,7.0,19383.0,5.0,1e-06
5055,flute,66.0,60044.0,64.0,0.001896
5056,flute,115.0,80481.0,113.0,0.005185
5057,flute,38.0,41641.0,36.0,0.000901
5058,flute,54.0,52437.0,52.0,0.004204
5059,flute,10.0,21304.0,8.0,2.2e-05
5060,flute,91.0,71214.0,89.0,0.002826
5061,flute,16.0,32776.0,14.0,9.7e-05
5062,flute,32.0,43364.0,30.0,0.001009
5063,flute,7.0,20348.0,5.0,1e-06
5064,flute,24.0,37484.0,22.0,0.000487
5065,flute,119.0,83645.0,117.0,0.004008
5066,flute,108.0,79124.0,106.0,0.006162
5067,flute,27.0,41407.0,25.0,0.000836
5068,flute,7.0,17899.0,5.0,1e-06
5069,flute,13.0,29825.0,11.0,3.1e-05
5070,flute,34.0,45615.0,32.0,0.00123
5071,flute,33.0,44740.0,31.0,0.000558
5072,flute,92.0,70119.0,90.0,0.006413
5073,flute,38.0,40009.0,36.0,0.000508
5074,flute,75.0,65861.0,73.0,0.002763
5075,flute,19.0,36784.0,17.0,0.000187
5076,flute,36.0,44064.0,34.0,0.001318
5077,flute,40.0,45243.0,38.0,0.000439
5078,flute,25.0,34995.0,23.0,0.00055
5079,flute,118.0,84856.0,116.0,0.007971
5080,flute,59.0,53534.0,57.0,0.002761
5081,flute,30.0,41309.0,28.0,0.000277
5082,flute,86.0,72581.0,84.0,0.002282
5083,flute,94.0,76326.0,92.0,0.005661
5084,flute,51.0,57422.0,49.0,0.001827
5085,flute,73.0,62277.0,71.0,0.001784
5086,flute,36.0,43944.0,34.0,0.000363
5087,flute,9.0,21425.0,7.0,1e-06
5088,flute,29.0,44935.0,27.0,0.000708
5089,flute,9.0,24527.0,7.0,2e-06
5090,flute,39.0,51110.0,37.0,0.001193
5091,flute,68.0,65457.0,66.0,0.002425
5092,flute,26.0,40900.0,24.0,0.000519
5093,flute,77.0,63618.0,75.0,0.00322
5094,flute,33.0,43595.0,31.0,0.000434
5095,flute,109.0,79523.0,107.0,0.005909
5096,flute,107.0,77687.0,105.0,0.007443
5097,flute,96.0,72657.0,94.0,0.004315
5098,flute,32.0,44923.0,30.0,0.001087
5099,flute,84.0,63233.0,82.0,0.004394
5100,flute,35.0,46256.0,33.0,0.000468
5101,flute,93.0,69920.0,91.0,0.003979
5102,flute,45.0,52002.0,43.0,0.001295
5103,flute,110.0,76483.0,108.0,0.004883
5104,flute,102.0,79516.0,100.0,0.006284
5105,flute,62.0,58449.0,60.0,0.003212
5106,flute,88.0,69558.0,86.0,0.00288
5107,flute,19.0,28809.0,17.0,0.000417
5108,flute,67.0,61392.0,65.0,0.003345
5109,flute,100.0,74003.0,98.0,0.00378
5110,flute,80.0,66659.0,78.0,0.002447
5111,flute,99.0,74988.0,97.0,0.006495
5112,flute,86.0,70604.0,84.0,0.003042
5113,flute,120.0,81980.0,118.0,0.006909
5114,flute,94.0,76193.0,92.0,0.004946
5115,flute,36.0,46055.0,34.0,0.001016
5116,flute,95.0,74010.0,93.0,0.003249
5117,flute,37.0,36582.0,35.0,0.001054
5118,flute,60.0,57360.0,58.0,0.002367
5119,flute,60.0,58778.0,58.0,0.004039
5120,flute,100.0,75699.0,98.0,0.003214
5121,flute,12.0,34798.0,10.0,2.4e-05
5122,flute,94.0,67896.0,92.0,0.00578
5123,flute,75.0,63419.0,73.0,0.001856
5124,flute,115.0,81485.0,113.0,0.006264
5125,flute,24.0,39786.0,22.0,0.000534
5126,flute,102.0,75517.0,100.0,0.003504
5127,flute,67.0,57937.0,65.0,0.00197
5128,flute,8.0,17752.0,6.0,1e-06
5129,flute,111.0,79419.0,109.0,0.005387
5130,flute,55.0,57932.0,53.0,0.002211
5131,flute,13.0,30742.0,11.0,3e-05
5132,flute,13.0,25290.0,11.0,2.5e-05
5133,flute,64.0,61974.0,62.0,0.003871
5134,flute,97.0,72003.0,95.0,0.005989
5135,flute,35.0,46401.0,33.0,0.000906
5136,flute,21.0,33696.0,19.0,0.000337
5137,flute,88.0,70305.0,86.0,0.005091
5138,flute,87.0,69023.0,85.0,0.002958
5139,flute,74.0,58819.0,72.0,0.003343
5140,flute,64.0,56698.0,62.0,0.003251
5141,flute,53.0,52400.0,51.0,0.002788
5142,flute,103.0,72234.0,101.0,0.003691
5143,flute,44.0,48114.0,42.0,0.001127
5144,flute,35.0,44079.0,33.0,0.000485
5145,flute,55.0,56054.0,53.0,0.002046
5146,flute,51.0,53462.0,49.0,0.001311
5147,flute,63.0,61083.0,61.0,0.001757
5148,flute,54.0,52278.0,52.0,0.004146
5149,flute,76.0,64948.0,74.0,0.002868
5150,flute,10.0,26263.0,8.0,8e-06
5151,flute,92.0,68717.0,90.0,0.002946
5152,flute,50.0,55994.0,48.0,0.002044
5153,flute,43.0,50388.0,41.0,0.0016
5154,flute,61.0,57471.0,59.0,0.004059
5155,flute,51.0,55730.0,49.0,0.001349
5156,flute,107.0,72658.0,105.0,0.005645
5157,flute,102.0,72236.0,100.0,0.005589
5158,flute,53.0,55424.0,51.0,0.001398
5159,flute,117.0,81793.0,115.0,0.008389
5160,flute,74.0,67510.0,72.0,0.004698
5161,flute,116.0,82135.0,114.0,0.006664
5162,flute,61.0,59557.0,59.0,0.001913
5163,flute,59.0,59718.0,57.0,0.002366
5164,flute,38.0,44767.0,36.0,0.001276
5165,flute,55.0,57373.0,53.0,0.002052
5166,flute,64.0,64936.0,62.0,0.001623
5167,flute,80.0,69425.0,78.0,0.002153
5168,flute,67.0,59245.0,65.0,0.002055
5169,flute,48.0,47703.0,46.0,0.001138
